name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,defensive_contribution,GW
Fábio Freitas Gouveia Carvalho,MID,Brentford,,0,0,0,0,0.0,100,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,13,0,0,0,0,2,0,1624,0,1,1,0.0,0,-91,155,246,50,False,0,0,2
Yehor Yarmoliuk,MID,Brentford,,0,0,4,0,0.0,102,0.01,0.01,0.00,1.32,17,1,0,0.0,0.0,2026-08-30T13:00:00Z,21,FALSE,13,0,0,0,0,2,0,112295,0,1,1,0.0,1,-12434,745,13179,50,False,0,0,2
Josh Dasilva,MID,Brentford,,0,0,0,0,0.0,103,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,13,0,0,0,0,2,0,2549,0,1,1,0.0,0,-189,164,353,50,False,0,0,2
Jaidon Anthony,MID,Brentford,,0,0,4,1,0.0,105,0.06,0.17,0.11,0.09,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,60,FALSE,13,0,0,0,0,2,0,16949,1,1,1,0.0,2,-433,1958,2391,60,False,1,1,2
Igor Thiago Nascimento Rodrigues,FWD,Brentford,,0,0,2,0,0.0,106,0.01,0.81,0.80,1.46,17,1,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,13,0,0,0,0,2,0,1635017,1,1,1,0.0,2,-49395,91772,141167,80,False,0,4,2
Kaye Furo,FWD,Brentford,,0,0,0,0,0.0,107,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,13,0,0,0,0,2,0,89302,0,1,1,0.0,0,-252,8191,8443,45,False,0,0,2
Callum Wilson,FWD,Brentford,,0,0,3,0,0.0,108,0.00,0.04,0.04,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,2,FALSE,13,0,0,0,0,2,0,37634,0,1,1,0.0,1,-457,4351,4808,55,False,0,1,2
Mamadou Sangaré,MID,Brentford,,0,0,16,0,0.0,565,0.03,0.24,0.21,1.46,17,1,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,13,0,0,0,0,2,0,902725,1,1,1,0.0,4,420422,443762,23340,56,False,0,14,2
El Hadji Malick Diouf,DEF,Brentford,,0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,17,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,13,0,0,0,0,2,0,817,0,1,1,0.0,0,563,600,37,45,False,0,0,2
Bart Verbruggen,GK,Brighton,,0,0,-1,0,0.0,109,0.00,0.00,0.00,2.93,16,4,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,6,0,0,0,0,2,1,2133814,1,3,4,0.0,0,39276,84756,45480,45,False,0,0,2
Jason Steele,GK,Brighton,,0,0,0,0,0.0,111,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,398691,0,3,4,0.0,0,-3330,10714,14044,40,False,0,0,2
Ferdi Kadıoğlu,DEF,Brighton,,0,0,-4,0,0.0,113,0.01,0.03,0.02,2.93,16,4,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,6,0,0,0,0,2,0,221172,1,3,4,0.0,0,-48824,2580,51404,45,False,0,0,2
Olivier Boscagli,DEF,Brighton,,0,0,-2,0,0.0,114,0.11,0.16,0.05,2.93,16,4,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,6,0,0,0,0,2,0,26909,1,3,4,0.0,-1,2544,4103,1559,45,False,1,3,2
Maxim De Cuyper,DEF,Brighton,,0,0,-2,0,0.0,115,0.05,0.08,0.03,2.93,16,4,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,6,0,0,0,0,2,0,847829,1,3,4,0.0,0,473840,494998,21158,46,False,0,2,2
Lewis Dunk,DEF,Brighton,,0,0,-4,0,0.0,116,0.01,0.01,0.00,2.93,16,4,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,6,0,0,0,0,2,0,118436,1,3,4,0.0,-1,8033,13343,5310,45,False,1,3,2
Diego Coppola,DEF,Brighton,,0,0,0,0,0.0,117,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,1892,0,3,4,0.0,0,-33,191,224,45,False,0,0,2
Igor Julio dos Santos de Paulo,DEF,Brighton,,0,0,0,0,0.0,118,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,8240,0,3,4,0.0,0,-404,471,875,45,False,0,0,2
João Pedro Loureiro da Costa,DEF,Brighton,,0,0,-1,0,0.0,119,0.00,0.00,0.00,0.04,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,10,FALSE,6,0,0,0,0,2,0,3512,0,3,4,0.0,0,59,285,226,45,False,1,0,2
Michael Svoboda,DEF,Brighton,,0,0,0,0,0.0,120,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,5185,0,3,4,0.0,0,84,768,684,50,False,0,0,2
Mitoma Kaoru,MID,Brighton,,0,0,0,0,0.0,121,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,4114,0,3,4,0.0,0,-1078,159,1237,60,False,0,0,2
Yankuba Minteh,MID,Brighton,,0,0,0,0,0.0,122,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,6199,0,3,4,0.0,0,-3381,140,3521,60,False,0,0,2
Jack Hinshelwood,MID,Brighton,,0,0,0,0,0.0,123,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,230171,0,3,4,0.0,0,101743,139828,38085,60,False,0,0,2
Pascal Groß,MID,Brighton,,1,3,46,0,0.0,124,0.11,0.16,0.05,2.93,16,4,1,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,6,0,0,0,0,2,0,1268429,1,3,4,0.0,13,-81694,24179,105873,55,False,0,6,2
Georginio Rutter,FWD,Brighton,,0,0,0,0,0.0,125,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,98683,0,3,4,0.0,0,8880,23887,15007,55,False,0,0,2
Matt O'Riley,MID,Brighton,,0,0,0,0,0.0,126,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,10143,0,3,4,0.0,0,-696,656,1352,55,False,0,0,2
Diego Gómez Amarilla,MID,Brighton,,1,0,15,0,0.0,127,0.17,0.55,0.38,2.93,16,4,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,6,0,0,0,0,2,0,380491,1,3,4,0.0,5,7080,23952,16872,50,False,0,5,2
Facundo Buonanotte,MID,Brighton,,0,0,0,0,0.0,128,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,346,0,3,4,0.0,0,-173,0,173,50,False,0,0,2
Yasin Ayari,MID,Brighton,,0,0,0,0,0.0,129,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,62632,0,3,4,0.0,0,-4277,3334,7611,55,False,0,0,2
Mats Wieffer,DEF,Brighton,,0,0,6,0,0.0,130,0.08,0.11,0.03,2.89,16,4,0,0.0,0.0,2026-08-30T13:00:00Z,79,FALSE,6,0,0,0,0,2,0,43921,1,3,4,0.0,0,10371,13428,3057,50,False,0,7,2
Harry Howell,MID,Brighton,,0,0,0,0,0.0,132,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,5161,0,3,4,0.0,0,-1532,0,1532,45,False,0,0,2
Tom Watson,MID,Brighton,,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,182,0,3,4,0.0,0,-56,0,56,50,False,0,0,2
Nehemiah Oriola,MID,Brighton,,0,0,0,0,0.0,134,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,27277,0,3,4,0.0,0,-1072,1708,2780,45,False,0,0,2
Zadok Yohanna,MID,Brighton,,0,0,0,0,0.0,135,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,6909,0,3,4,0.0,0,-506,373,879,50,False,0,0,2
Stefanos Tzimas,FWD,Brighton,,0,0,0,0,0.0,137,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,839,0,3,4,0.0,0,-168,84,252,55,False,0,0,2
Charalampos Kostoulas,FWD,Brighton,,1,0,17,0,0.0,138,0.02,0.19,0.17,2.89,16,4,0,0.0,0.0,2026-08-30T13:00:00Z,79,FALSE,6,0,0,0,0,2,0,22097,1,3,4,0.0,5,-767,1384,2151,55,False,0,6,2
Evan Ferguson,FWD,Brighton,,0,0,0,0,0.0,139,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,3163,0,3,4,0.0,0,-305,318,623,50,False,0,0,2
Pascal Struijk,DEF,Brighton,,0,0,0,0,0.0,328,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,22519,0,3,4,0.0,0,-1138,1416,2554,50,False,0,0,2
Luka Vušković,DEF,Brighton,,0,0,-2,0,0.0,504,0.02,0.05,0.03,2.93,16,4,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,6,0,0,0,0,2,0,250629,1,3,4,0.0,0,8839,21186,12347,50,False,0,8,2
Promise David,FWD,Brighton,,0,0,3,0,0.0,594,0.00,0.00,0.00,0.04,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,10,FALSE,6,0,0,0,0,2,0,25435,0,3,4,0.0,1,-1622,2519,4141,60,False,0,0,2
Ibrahim Osman,MID,Brighton,,0,0,6,0,0.0,600,0.01,0.01,0.00,0.10,16,1,0,0.0,0.0,2026-08-30T13:00:00Z,16,FALSE,6,0,0,0,0,2,0,1521,0,3,4,0.0,1,75,218,143,50,False,0,1,2
Malick Yalcouyé,MID,Brighton,,0,1,39,0,0.0,605,0.16,0.86,0.70,2.83,16,3,1,0.0,0.0,2026-08-30T13:00:00Z,73,FALSE,6,0,0,0,0,2,0,9806,1,3,4,0.0,8,3387,4339,952,45,False,0,7,2
Jaouen Hadjam,DEF,Brighton,,0,0,0,0,0.0,614,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,1839,0,3,4,0.0,0,952,1006,54,45,False,0,0,2
Amario Cozier-Duberry,MID,Brighton,,0,0,0,0,0.0,624,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,6,0,0,0,0,2,0,0,0,3,4,0.0,0,0,0,0,50,False,0,0,2
Emiliano Martínez Romero,GK,Chelsea,,0,0,18,0,0.0,28,0.01,0.01,0.00,1.41,16,3,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,5,0,0,0,0,2,4,419555,1,3,4,0.0,2,-42289,14876,8115,50,True,0,0,2
Morgan Rogers,MID,Chelsea,,1,0,28,0,0.0,40,1.01,1.15,0.14,1.41,16,3,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,5,0,0,0,0,2,0,2607781,1,3,4,0.0,5,180102,251851,71749,75,True,0,5,2
Jordan Henderson,MID,Chelsea,,0,0,0,0,0.0,101,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,3715,0,3,4,0.0,0,-477,214,691,50,True,0,0,2
Danny Welbeck,FWD,Chelsea,,0,0,0,0,0.0,136,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,96753,0,3,4,0.0,0,-19289,3136,22425,60,True,0,0,2
Robert Lynch Sánchez,GK,Chelsea,,0,0,0,0,0.0,140,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,217448,0,3,4,0.0,0,-18267,8924,27191,50,True,0,0,2
Filip Jörgensen,GK,Chelsea,,0,0,0,0,0.0,141,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,1280,0,3,4,0.0,0,-501,0,501,50,True,0,0,2
Reece James,DEF,Chelsea,,0,0,-1,0,0.0,142,0.00,0.00,0.00,0.14,16,1,0,0.0,0.0,2026-08-30T13:00:00Z,22,FALSE,5,0,0,0,0,2,0,987947,0,3,4,0.0,1,-18793,62525,81318,55,True,0,0,2
Trevoh Chalobah,DEF,Chelsea,,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,12877,0,3,4,0.0,0,-8058,0,8058,55,True,0,0,2
Malo Gusto,DEF,Chelsea,,0,0,-1,0,0.0,144,0.01,0.01,0.00,1.41,16,3,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,5,0,0,0,0,2,0,122291,1,3,4,0.0,1,2378,13325,10947,50,True,0,5,2
Wesley Fofana,DEF,Chelsea,,0,0,-2,0,0.0,145,0.01,0.01,0.00,1.26,16,2,0,0.0,0.0,2026-08-30T13:00:00Z,67,FALSE,5,0,0,0,0,2,0,3489,1,3,4,0.0,0,552,813,261,50,True,1,9,2
Benoît Badiashile Mukinayi,DEF,Chelsea,,0,0,0,0,0.0,146,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,2126,0,3,4,0.0,0,-568,232,800,45,True,0,0,2
Tosin Adarabioyo,DEF,Chelsea,,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,19280,0,3,4,0.0,0,-1857,263,2120,45,True,0,0,2
Jorrel Hato,DEF,Chelsea,,1,0,12,0,0.0,148,0.06,0.06,0.00,1.41,16,3,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,5,0,0,0,0,2,0,47286,1,3,4,0.0,4,-126,4358,4484,45,True,0,6,2
Levi Samuels Colwill,DEF,Chelsea,,0,0,2,0,0.0,149,0.00,0.00,0.00,1.31,16,2,0,0.0,0.0,2026-08-30T13:00:00Z,71,FALSE,5,0,0,0,0,2,0,150119,1,3,4,0.0,1,-7208,10571,17779,50,True,0,9,2
Mamadou Sarr,DEF,Chelsea,,0,0,0,0,0.0,150,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,7741,0,3,4,0.0,0,-544,405,949,45,True,0,0,2
Josh Acheampong,DEF,Chelsea,,0,0,-1,0,0.0,151,0.00,0.00,0.00,0.14,16,1,0,0.0,0.0,2026-08-30T13:00:00Z,22,FALSE,5,0,0,0,0,2,0,37116,0,3,4,0.0,1,4931,8065,3134,45,True,0,3,2
Marco Palestra,DEF,Chelsea,,0,0,0,0,0.0,152,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,209865,0,3,4,0.0,0,-64977,4960,69937,55,True,0,0,2
Cole Palmer,MID,Chelsea,,0,0,28,0,0.0,154,0.13,0.79,0.66,1.41,16,3,1,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,5,0,0,0,0,2,0,1644351,1,3,4,0.0,7,344912,376872,31960,95,True,0,8,2
Enzo Fernández,MID,Chelsea,,0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,430662,0,3,4,0.0,0,-74211,14954,89165,70,True,0,0,2
Pedro Lomba Neto,MID,Chelsea,,0,0,32,0,0.0,156,0.33,0.74,0.41,1.26,16,2,1,0.0,0.0,2026-08-30T13:00:00Z,67,FALSE,5,0,0,0,0,2,0,117566,1,3,4,0.0,7,-17727,5635,23362,65,True,0,4,2
Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,,0,0,0,0,0.0,157,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,111448,0,3,4,0.0,0,-18220,5564,23784,65,True,0,0,2
Jamie Bynoe-Gittens,MID,Chelsea,,0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,3391,0,3,4,0.0,0,-502,271,773,60,True,0,0,2
Moisés Caicedo Corozo,MID,Chelsea,,0,0,3,0,0.0,159,0.00,0.00,0.00,0.07,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,13,FALSE,5,0,0,0,0,2,0,282404,0,3,4,0.0,1,-88842,9481,98323,55,True,0,0,2
Roméo Lavia,MID,Chelsea,,0,0,32,0,0.0,161,0.00,0.54,0.54,1.26,16,2,1,0.0,0.0,2026-08-30T13:00:00Z,67,FALSE,5,0,0,0,0,2,0,6337,1,3,4,0.0,7,254,1173,919,50,True,0,7,2
Dário Luís Essugo,MID,Chelsea,,0,0,0,0,0.0,163,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,18847,0,3,4,0.0,0,-1635,1252,2887,45,True,0,0,2
Geovany Quenda,MID,Chelsea,,0,0,0,0,0.0,164,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,4061,0,3,4,0.0,0,-589,231,820,55,True,0,0,2
João Pedro Junqueira de Jesus,FWD,Chelsea,,1,2,44,0,0.0,165,0.04,1.27,1.23,1.41,16,3,1,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,5,1,0,0,0,2,0,6802308,1,3,4,0.0,9,377023,405188,28165,76,True,0,3,2
Marc Guiu Paz,FWD,Chelsea,,0,0,0,0,0.0,168,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,43955,0,3,4,0.0,0,-3968,2178,6146,50,True,0,0,2
Shumaira Mheuka,FWD,Chelsea,,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,34265,0,3,4,0.0,0,-1480,2929,4409,45,True,0,0,2
Emmanuel Emegha,FWD,Chelsea,,0,0,0,0,0.0,170,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,14647,0,3,4,0.0,0,-884,1450,2334,50,True,0,0,2
Maxence Lacroix,DEF,Chelsea,,0,0,-3,0,0.0,200,0.00,0.02,0.02,1.41,16,3,0,0.0,0.0,2026-08-30T13:00:00Z,90,FALSE,5,0,0,0,0,2,0,946023,1,3,4,0.0,1,18715,63522,44807,60,True,0,9,2
Mike Penders,GK,Chelsea,,0,0,0,0,0.0,560,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,7073,0,3,4,0.0,0,-370,395,765,45,True,0,0,2
Aaron Anselmino,DEF,Chelsea,,0,0,0,0,0.0,561,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,1737,0,3,4,0.0,0,-324,122,446,45,True,0,0,2
Valentín Barco,MID,Chelsea,,0,0,1,0,0.0,568,0.00,0.04,0.04,0.07,16,1,0,0.0,0.0,2026-08-30T13:00:00Z,8,FALSE,5,0,0,0,0,2,0,13561,0,3,4,0.0,1,-1133,528,1661,55,True,0,1,2
Mykhailo Mudryk,MID,Chelsea,,0,0,0,0,0.0,578,0.00,0.00,0.00,0.00,16,0,0,0.0,0.0,2026-08-30T13:00:00Z,0,FALSE,5,0,0,0,0,2,0,4222,0,3,4,0.0,0,-742,234,976,55,True,0,0,2
Pep Chavarría,DEF,Chelsea,,0,0,1,0,0.0,583,0.02,0.02,0.00,0.09,16,1,0,0.0,0.0,2026-08-30T13:00:00Z,18,FALSE,5,0,0,0,0,2,0,19574,0,3,4,0.0,1,-1477,1081,2558,50,True,0,3,2
Ethan Pinnock,DEF,Coventry City,,0,0,-1,0,0.0,91,0.00,0.00,0.00,0.54,13,1,0,0.0,0.0,2026-08-29T14:00:00Z,12,FALSE,11,0,0,0,0,2,0,7757,0,1,0,0.0,1,-397,574,971,45,True,0,2,2
Frank Onyeka,MID,Coventry City,,0,0,0,0,0.0,104,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,16442,0,1,0,0.0,0,856,2456,1600,50,True,0,0,2
Carl Rushworth,GK,Coventry City,,0,0,10,0,0.0,110,0.00,0.00,0.00,0.72,13,1,0,0.0,0.0,2026-08-29T14:00:00Z,90,FALSE,11,0,0,0,0,2,1,122624,1,1,0,0.0,2,7259,11931,4672,45,True,0,0,2
Oliver Dovin,GK,Coventry City,,0,0,0,0,0.0,171,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,152756,0,1,0,0.0,0,-3777,2634,6411,40,True,0,0,2
Ben Wilson,GK,Coventry City,,0,0,0,0,0.0,172,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,45549,0,1,0,0.0,0,-3213,227,3440,45,True,0,0,2
Bobby Thomas,DEF,Coventry City,,0,2,28,1,0.0,173,0.01,0.01,0.00,0.18,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,77,FALSE,11,0,0,0,0,2,0,791028,1,1,0,0.0,8,14221,38111,23890,40,True,0,9,2
Liam Kitching,DEF,Coventry City,,0,0,0,0,0.0,174,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,64130,0,1,0,0.0,0,-4266,520,4786,40,True,0,0,2
Milan van Ewijk,DEF,Coventry City,,0,0,15,0,0.0,175,0.19,0.19,0.00,0.72,13,1,0,0.0,0.0,2026-08-29T14:00:00Z,90,FALSE,11,0,0,0,0,2,0,1295672,1,1,0,0.0,2,-15407,34451,49858,40,True,0,2,2
Jay Dasilva,DEF,Coventry City,,0,0,15,0,0.0,176,0.05,0.23,0.18,0.72,13,1,0,0.0,0.0,2026-08-29T14:00:00Z,90,FALSE,11,0,0,0,0,2,0,82832,1,1,0,0.0,2,-830,3224,4054,40,True,0,3,2
Kaine Kesler-Hayden,DEF,Coventry City,,0,0,0,0,0.0,177,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,5764,0,1,0,0.0,0,-582,168,750,40,True,0,0,2
Jake Bidwell,DEF,Coventry City,,0,0,0,0,0.0,178,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,8500,0,1,0,0.0,0,-238,506,744,40,True,0,0,2
Joel Latibeaudiere,DEF,Coventry City,,0,0,0,0,0.0,179,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,3984,0,1,0,0.0,0,-260,160,420,40,True,0,0,2
Luke Woolfenden,DEF,Coventry City,,0,0,0,0,0.0,180,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,16943,0,1,0,0.0,0,-1282,946,2228,40,True,0,0,2
Miguel Brau,DEF,Coventry City,,0,0,0,0,0.0,181,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,4079,0,1,0,0.0,0,-82,256,338,40,True,0,0,2
Aurèle Amenda,DEF,Coventry City,,0,0,4,0,0.0,182,0.04,0.06,0.02,0.72,13,1,0,0.0,0.0,2026-08-29T14:00:00Z,90,FALSE,11,0,0,0,0,2,0,84795,1,1,0,0.0,1,-1183,3328,4511,40,True,1,4,2
Jack Rudoni,MID,Coventry City,,0,0,12,1,0.0,183,0.09,0.15,0.06,0.02,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,70,FALSE,11,0,0,0,0,2,0,14191,1,1,0,0.0,3,-49,1250,1299,50,True,0,6,2
Matt Grimes,MID,Coventry City,,0,0,14,0,0.0,184,0.04,0.05,0.01,0.72,13,1,0,0.0,0.0,2026-08-29T14:00:00Z,90,FALSE,11,0,0,0,0,2,0,20154,1,1,0,0.0,2,674,2290,1616,50,True,0,10,2
Tatsuhiro Sakamoto,MID,Coventry City,,0,0,8,0,0.0,185,0.02,0.04,0.02,0.69,13,1,0,0.0,0.0,2026-08-29T14:00:00Z,31,FALSE,11,0,0,0,0,2,0,9710,0,1,0,0.0,1,-1318,137,1455,50,True,0,4,2
Ephron Mason-Clark,MID,Coventry City,,0,0,4,0,0.0,186,0.06,0.06,0.00,0.02,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,57,FALSE,11,0,0,0,0,2,0,12149,1,1,0,0.0,1,-1089,489,1578,55,True,0,4,2
Josh Eccles,MID,Coventry City,,0,0,0,0,0.0,187,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,1391,0,1,0,0.0,0,-230,69,299,50,True,0,0,2
Victor Torp,MID,Coventry City,,0,0,2,0,0.0,188,0.01,0.01,0.00,0.69,13,1,0,0.0,0.0,2026-08-29T14:00:00Z,19,FALSE,11,0,0,0,0,2,0,16221,0,1,0,0.0,1,-1275,549,1824,55,True,0,2,2
George Shepherd,MID,Coventry City,,0,0,0,0,0.0,189,0.00,0.00,0.00,0.00,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,0,FALSE,11,0,0,0,0,2,0,28459,0,1,0,0.0,0,-2158,1013,3171,45,True,0,0,2
Loum Tchaouna,MID,Coventry City,,0,0,7,0,0.0,190,0.13,0.18,0.05,0.02,13,0,0,0.0,0.0,2026-08-29T14:00:00Z,58,FALSE,11,0,0,0,0,2,0,16325,1,1,0,0.0,1,1311,2762,1451,55,True,0,6,2
